_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,cwelcc_flag,geometry
473,6709,St. Alban's Boys And Girls Club Preschool,Non Profit Agency,843 PALMERSTON AVE,M6G 2R8,11,(416) 534-8461,Community/Recreation Centre,St Alban's Boys And Girls Club,0,25,44,0,0,69,Y,29NOV24,Y,"{""coordinates"": [[311599.842623369, 4836831.820649776]], ""type"": ""MultiPoint""}"
474,6711,St. Clement's Early Learning School,Commercial Agency,70 ST CLEMENTS AVE,M4R 1H2,8,(416) 489-0822,Place of Worship,St. Clement's Anglican Church,0,0,55,0,0,55,N,29NOV24,N,"{""coordinates"": [[312714.1393246719, 4841410.2691680305]], ""type"": ""MultiPoint""}"
475,6713,Stepping Stones Day Nursery,Commercial Agency,342 RUNNYMEDE RD,M6S 2Y6,4,(416) 769-9719,House,,0,15,24,0,0,39,N,29NOV24,Y,"{""coordinates"": [[306584.5852711467, 4834920.358284326]], ""type"": ""MultiPoint""}"
476,6715,The Creative Preschool Of East Toronto,Non Profit Agency,16 PHIN AVE,M4J 3T2,14,(416) 465-3865,Public High School,Eastern Commerce Collegiate Institute,0,0,44,0,22,66,N,29NOV24,Y,"{""coordinates"": [[317972.150693628, 4837700.124349905]], ""type"": ""MultiPoint""}"
477,6719,Ranleigh Rascals,Non Profit Agency,81 RANLEIGH AVE,M4N 1X2,15,(416) 487-2373,Public Elementary School,Bedford Park Public School,0,0,16,50,110,176,Y,29NOV24,Y,"{""coordinates"": [[312834.2280310566, 4843097.667562888]], ""type"": ""MultiPoint""}"
478,6723,Time For Play Nursery School,Non Profit Agency,125 EVELYN CRES,M6P 3E3,4,(416) 769-1550,Public High School,Western Technical Commercial High School,0,0,16,0,0,16,N,29NOV24,Y,"{""coordinates"": [[306850.4834572437, 4835237.972330173]], ""type"": ""MultiPoint""}"
479,6731,Ukrainian Co-Op Nursery School,Non Profit Agency,516 THE KINGSWAY,M9A 3W6,2,(416) 763-2922,Place of Worship,St. Paul's,0,15,20,13,0,48,N,29NOV24,Y,"{""coordinates"": [[300914.043128783, 4837071.124720929]], ""type"": ""MultiPoint""}"
480,6744,Toronto Hebrew Congregation/Holy Blossom Temple Preschool,Non Profit Agency,1950 BATHURST ST,M5P 3K9,12,(416) 789-3291,Synagogue,Holy Blossom Temple,0,35,48,0,0,83,N,29NOV24,Y,"{""coordinates"": [[310824.28595113644, 4839816.849933351]], ""type"": ""MultiPoint""}"
481,6746,Humbercrest Nursery School,Non Profit Agency,569 JANE ST,M6S 4A3,4,(416) 763-7309,Public High School,Runnymede Collegiate,0,0,14,0,0,14,N,29NOV24,N,"{""coordinates"": [[305621.71156435186, 4835954.197377023]], ""type"": ""MultiPoint""}"
482,6752,St. Bernadette's Family Resource Centre,Non Profit Agency,20 BANSLEY AVE,M6E 2A2,12,(416) 397-6300,Catholic Elementary School,D'Arcy McGee,0,10,16,0,30,56,Y,29NOV24,Y,"{""coordinates"": [[309401.9847458901, 4839146.747432582]], ""type"": ""MultiPoint""}"
483,6777,Huron Playschool Co-Operative,Non Profit Agency,383 HURON ST,M5S 2G5,11,(416) 977-1109,Place of Worship,St. Thomas Anglican Church,0,0,16,0,0,16,N,29NOV24,Y,"{""coordinates"": [[312805.1078782291, 4836222.927417026]], ""type"": ""MultiPoint""}"
484,6789,Banting And Best Schoolage Satellite(255 Alton Towers),Non Profit Agency,255 ALTON TOWERS CIR,M1V 4E7,23,(416) 291-6163,Catholic Elementary School,Prince Of Peace Catholic School,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[322580.1736468615, 4853959.563679567]], ""type"": ""MultiPoint""}"
485,6809,Yes I Can Nursery School,Non Profit Agency,25 OLD YORK MILLS RD,M2P 1B5,15,(416) 486-4911,Place of Worship,,0,0,24,0,0,24,Y,29NOV24,Y,"{""coordinates"": [[312507.2289031583, 4844831.012445367]], ""type"": ""MultiPoint""}"
486,6860,Gibraltar Point Day Nursery Inc.,Non Profit Agency,30 CENTRE ISLAND PK,M5J 2E9,10,(416) 393-1907,Public Elementary School,Island Public & Natural Science School,0,0,16,0,0,16,Y,29NOV24,Y,"{""coordinates"": [[314615.7810856802, 4830647.480825366]], ""type"": ""MultiPoint""}"
487,6899,Rosedale Moore Park Association/Mooredale Preschool - Main House,Non Profit Agency,146 CRESCENT RD,M4W 1V2,11,(416) 922-3714x113,Community/Recreation Centre,Mooredale House,0,15,16,0,0,31,N,29NOV24,N,"{""coordinates"": [[314442.78698998626, 4837628.530327279]], ""type"": ""MultiPoint""}"
488,6953,Rene Gordon School Age Ymca,Non Profit Agency,20 KAREN RD,M3A 3L6,16,(416) 293-3020,Public Elementary School,Rene Gordon Public School,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[317671.6540562011, 4846894.162983997]], ""type"": ""MultiPoint""}"
489,7055,York Mills Child Care Centre,Commercial Agency,1200 YORK MILLS RD,M3A 1X8,16,(416) 449-9453,High Rise Apartment,,10,20,40,0,0,70,Y,29NOV24,Y,"{""coordinates"": [[318085.0277965161, 4846645.625387196]], ""type"": ""MultiPoint""}"
490,7108,Phoenix Montessori School Inc.,Commercial Agency,2 STATION RD,M8V 2P9,3,(416) 695-1212,Public (school closed),The Phoenix Montessori School,10,26,13,76,0,125,N,29NOV24,N,"{""coordinates"": [[305310.2311260653, 4830337.872350823]], ""type"": ""MultiPoint""}"
491,7111,Bowmore,Non Profit Agency,80 BOWMORE RD,M4L 3J2,19,(416) 465-6678,Public Elementary School,Bowmore Public School,0,0,37,52,0,89,Y,29NOV24,Y,"{""coordinates"": [[319758.39294385037, 4837362.087024583]], ""type"": ""MultiPoint""}"
492,7230,Hillside Montessori School,Commercial Agency,76 ANGLESEY BLVD,M9A 3C1,2,(416) 846-1470,Place of Worship,Humber Valley United Church,0,0,24,0,0,24,N,29NOV24,N,"{""coordinates"": [[302462.25991485274, 4836132.855227846]], ""type"": ""MultiPoint""}"
493,7236,Ikebata Nursery School,Commercial Agency,6 SAKURA WAY,M3C 1Z5,16,(416) 510-1441,Community/Rec Centre - Private,Japanese Cultural Centre,0,15,32,20,0,67,N,29NOV24,Y,"{""coordinates"": [[318093.9731351538, 4842948.579318943]], ""type"": ""MultiPoint""}"
494,7382,Centennial Infant And Child Centre,Non Profit Agency,1580 YONGE ST,M4T 1Z8,12,(416) 935-0200x261,Purpose Built,,0,0,32,0,0,32,Y,29NOV24,Y,"{""coordinates"": [[313226.46732154954, 4838961.701410986]], ""type"": ""MultiPoint""}"
495,7491,Learning Garden Childcare,Commercial Agency,69 SIX POINT RD,M8Z 2X3,3,(416) 231-8998,Commercial Building,Commercial Retrofit - Single Unit,0,14,46,0,0,60,N,29NOV24,Y,"{""coordinates"": [[302860.97713716276, 4832884.807996499]], ""type"": ""MultiPoint""}"
496,7505,The Rec Room Before & After School Program,Commercial Agency,255 ROYAL YORK RD,M8V 2V8,3,(416) 253-8553,Community Rec/Centre - Board Run,Mimico Adult Centre,0,0,24,48,108,180,N,29NOV24,Y,"{""coordinates"": [[305070.9718317908, 4830347.844626786]], ""type"": ""MultiPoint""}"
497,7528,My Little School,Commercial Agency,1492 VICTORIA PARK AVE,M4A 2M6,16,(416) 755-0305,Other,,10,15,24,0,20,69,Y,29NOV24,Y,"{""coordinates"": [[320701.61088586523, 4842657.007264245]], ""type"": ""MultiPoint""}"
498,7549,Plasp St. Pius X Catholic School,Non Profit Agency,71 JANE ST,M6S 3Y3,4,(888) 739-4102,Catholic Elementary School,St. Pius X,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[306033.1199738733, 4834592.793250774]], ""type"": ""MultiPoint""}"
499,7652,Friendly Little Campus Daycare 2,Commercial Agency,63 ORCHARD PARK DR,M1E 3T8,25,(416) 282-5556,Purpose Built,,20,30,32,0,0,82,Y,29NOV24,Y,"{""coordinates"": [[330503.1176347975, 4848408.14990171]], ""type"": ""MultiPoint""}"
500,7689,Rawlinson B & A School Program,Non Profit Agency,231 GLENHOLME AVE,M6E 3C7,9,(416) 394-3079,Public Elementary School,Rawlinson Community School,0,0,0,78,90,168,Y,29NOV24,Y,"{""coordinates"": [[309633.8571337805, 4838227.203529456]], ""type"": ""MultiPoint""}"
501,7693,King George B & A School Program,Non Profit Agency,25 REXFORD RD,M6S 2M2,4,(416) 509-0159,Public Elementary School,King George Junior Public School,0,0,0,26,60,86,Y,29NOV24,Y,"{""coordinates"": [[305857.85369712877, 4835912.218974597]], ""type"": ""MultiPoint""}"
502,7699,Weston Memorial B & A School Program,Non Profit Agency,200 JOHN ST,M9N 1K2,5,(416) 658-9244,Public Elementary School,Weston Memorial Junior Public School,0,0,0,13,15,28,Y,29NOV24,Y,"{""coordinates"": [[304048.0713445128, 4840669.713404442]], ""type"": ""MultiPoint""}"
503,7708,Garderie La Farandole - Pierre Elliott Trudeau,Non Profit Agency,77 GRACE ST,M6J 2S4,11,(416) 603-6062,Public Elementary (French),Ecole Elementaire Pierre Elliott Trudeau,0,10,24,39,60,133,Y,29NOV24,Y,"{""coordinates"": [[311693.47755639965, 4834794.175416192]], ""type"": ""MultiPoint""}"
504,7712,Scarborough Citadel Child Care,Non Profit Agency,2021 LAWRENCE AVE E,M1R 2Z2,21,(416) 759-1721x4,Church,Salvation Army Scarborough Citadel Corp.,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[321310.0582649667, 4845030.562165798]], ""type"": ""MultiPoint""}"
505,7766,Maplewood Before And After School Care,Non Profit Agency,15 CHERRYWOOD AVE,M6C 2X4,12,(416) 654-2498,Public Elementary School,Humewood Community School,0,0,0,0,90,90,Y,29NOV24,N,"{""coordinates"": [[310602.9240404678, 4838523.268068594]], ""type"": ""MultiPoint""}"
506,7818,Ascot Avenue Community Day Care,Non Profit Agency,95 REGAL RD,M6H 2J6,9,(416) 653-7760,Public Elementary School,Regal Road Public School,0,0,0,65,105,170,Y,29NOV24,Y,"{""coordinates"": [[309633.3371976258, 4837092.870420265]], ""type"": ""MultiPoint""}"
507,7939,Plasp Holy Angels Catholic School,Non Profit Agency,65 JUTLAND RD,M8Z 2G6,3,(888) 739-4102,Catholic Elementary School,Holy Angels Catholic School,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[303375.11233920563, 4832052.334521189]], ""type"": ""MultiPoint""}"
508,7978,Future Stars Child Care Centre,Commercial Agency,3895 LAWRENCE AVE E,M1G 3T3,24,(416) 431-3898,High Rise Apartment,,0,0,24,0,28,52,Y,29NOV24,Y,"{""coordinates"": [[328312.6793549544, 4847060.217140996]], ""type"": ""MultiPoint""}"
509,7981,Petite Maison Montessori,Commercial Agency,126 O CONNOR DR,M4K 2K7,14,(416) 429-0507,Place of Worship,Don Mills United Church,0,15,48,0,0,63,N,29NOV24,Y,"{""coordinates"": [[316832.4124896718, 4839289.140897948]], ""type"": ""MultiPoint""}"
510,7987,Broadlands School Age Program Ymca,Non Profit Agency,106 BROADLANDS BLVD,M3A 1J7,16,(416) 492-3364,Public Elementary School,Broadlands Public School,0,0,0,13,45,58,Y,29NOV24,Y,"{""coordinates"": [[319582.36915041023, 4845101.096760743]], ""type"": ""MultiPoint""}"
511,8162,Growing Tykes Child Care,Non Profit Agency,4105 LAWRENCE AVE E,M1E 2S2,24,(416) 438-5989,Purpose Built,Growing Tykes Learning Centre,30,40,72,0,0,142,Y,29NOV24,Y,"{""coordinates"": [[329339.6614721202, 4847398.831460061]], ""type"": ""MultiPoint""}"
512,8163,Parkdale Early Learning Centre - CDI - 119 Close Ave.,Non Profit Agency,119 CLOSE AVE,M6K 2V2,4,(416) 535-6116,House,,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[310100.4832772931, 4833019.117280888]], ""type"": ""MultiPoint""}"
513,8168,St. Robert School Age Ymca,Non Profit Agency,70 BAINBRIDGE AVE,M3H 2K2,6,(437) 225-8035,Catholic Elementary School,St. Robert Catholic School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[309298.5094946112, 4845522.829030352]], ""type"": ""MultiPoint""}"
514,8169,Carousel Child Care Development Centre,Commercial Agency,623 FINCH AVE W,M2R 3V4,6,(416) 636-0614,High Rise Apartment,,0,14,32,0,0,46,Y,29NOV24,Y,"{""coordinates"": [[308523.0823475391, 4847852.589185344]], ""type"": ""MultiPoint""}"
515,8198,Play And Grow Child Care Centre,Non Profit Agency,227 DREWRY AVE,M2M 1E3,18,(416) 395-5098,Public Elementary School,R J Lang Public School,0,0,0,26,45,71,Y,29NOV24,Y,"{""coordinates"": [[310715.11638166284, 4849283.050492282]], ""type"": ""MultiPoint""}"
516,8200,Avalon Children's Montessori School,Commercial Agency,31 WOOD GLEN RD,M1N 2V8,20,(416) 690-7744,Place of Worship,Fallingbrook Presbyterian Church,0,0,31,0,0,31,N,29NOV24,N,"{""coordinates"": [[322905.34196689096, 4838268.775269261]], ""type"": ""MultiPoint""}"
517,8205,Montessori Jewish Day School Of Toronto,Non Profit Agency,55 YEOMANS RD,M3H 3J7,6,(416) 784-5071,Synagogue,Beth David Synagogue,0,45,40,23,0,108,N,29NOV24,Y,"{""coordinates"": [[309645.00867364253, 4845478.847625369]], ""type"": ""MultiPoint""}"
518,8258,Apple Day Care Centre,Commercial Agency,3434 EGLINTON AVE E,M1J 2J1,24,(416) 264-3158,High Rise Apartment,,6,10,24,0,15,55,Y,29NOV24,Y,"{""coordinates"": [[328059.13173931424, 4845112.510354938]], ""type"": ""MultiPoint""}"
519,8477,Birchmount Bluffs Neighbourhood Centre Community Nursery School,Non Profit Agency,93 BIRCHMOUNT RD,M1N 3J7,20,(647) 393-1540,Purpose Built,Birchmount Bluffs Neighbourhood Centre,0,0,16,0,0,16,N,29NOV24,Y,"{""coordinates"": [[323958.0663055383, 4839523.146298285]], ""type"": ""MultiPoint""}"
520,8570,Kids Zone Daycare Inc.,Commercial Agency,123 GLENDALE AVE,M6R 2T3,4,(416) 534-1758,House,,0,15,36,0,0,51,N,29NOV24,Y,"{""coordinates"": [[308769.5817920789, 4833623.177227282]], ""type"": ""MultiPoint""}"
521,8703,"St. Bartholomew's Children's Centre, Regent Park Inc.",Non Profit Agency,38 REGENT ST,M5A 3N7,13,(416) 368-6375,Place of Worship,St. Bartholomew's Anglican Church,0,0,0,0,30,30,Y,29NOV24,Y,"{""coordinates"": [[315747.5865130867, 4835413.654449591]], ""type"": ""MultiPoint""}"
522,8743,Muppets Children's Centre 316,Commercial Agency,316 MAIN ST,M4C 4X7,19,(416) 694-7888,House,,6,20,0,0,0,26,Y,29NOV24,Y,"{""coordinates"": [[320729.5470085166, 4838772.215461761]], ""type"": ""MultiPoint""}"
523,8823,Grace Christian School - Day Nursery,Non Profit Agency,201 TEMPO AVE,M2H 2R9,17,(416) 502-1540,Place of Worship,Grace Chinese Gospel Church Of North York,10,25,56,0,0,91,Y,29NOV24,Y,"{""coordinates"": [[317692.327371237, 4851715.384318255]], ""type"": ""MultiPoint""}"
524,8826,Plasp Islington Junior Middle School,Non Profit Agency,44 CORDOVA AVE,M9A 2H5,3,(888) 739-4102,Public Elementary School,Islington Junior Middle School,0,0,0,26,54,80,Y,29NOV24,Y,"{""coordinates"": [[302545.7636368058, 4834170.569384799]], ""type"": ""MultiPoint""}"
525,8827,Plasp St. Elizabeth Catholic School,Non Profit Agency,5 REDCAR AVE,M9B 1J8,3,(888) 739-4102,Catholic Elementary School,St. Elizabeth Catholic School,0,0,0,0,30,30,Y,29NOV24,Y,"{""coordinates"": [[300164.44384160166, 4832802.264090221]], ""type"": ""MultiPoint""}"
526,8905,Rhyme & Reason Day Care,Commercial Agency,474 BROWNS LINE,M8W 3T9,3,(416) 255-3008,Purpose Built,Child Care Centre - Single Unit,0,10,26,0,20,56,N,29NOV24,N,"{""coordinates"": [[301077.4763913188, 4829191.911942387]], ""type"": ""MultiPoint""}"
527,8929,N.Y.A.D. Midland,Non Profit Agency,720 MIDLAND AVE,M1K 4C9,20,(416) 264-8050,Public High School,Scarborough Centre For Alternative Studies,12,20,24,0,0,56,Y,29NOV24,Y,"{""coordinates"": [[324410.40908931236, 4843184.092472444]], ""type"": ""MultiPoint""}"
528,9017,Northwest Childhood Learning Centre,Commercial Agency,2978 ISLINGTON AVE,M9L 2K6,7,(416) 740-2888,Other,,0,15,32,0,0,47,Y,29NOV24,Y,"{""coordinates"": [[299065.7706759569, 4846522.305027248]], ""type"": ""MultiPoint""}"
529,9240,Finch Business Park Child Care,Commercial Agency,1183A FINCH AVE W,M3J 2G3,6,(416) 739-1478,Other,,20,30,48,0,0,98,Y,29NOV24,Y,"{""coordinates"": [[306170.1346071798, 4847144.467216388]], ""type"": ""MultiPoint""}"
530,9294,Le Petit Chaperon Rouge - Coxwell,Non Profit Agency,419 COXWELL AVE,M4L 3B9,19,(416) 463-3955,Low Rise Apartment,,6,15,48,0,0,69,Y,29NOV24,Y,"{""coordinates"": [[319272.5975246737, 4837492.394386849]], ""type"": ""MultiPoint""}"
531,9320,Plasp St. Cecilia Catholic School,Non Profit Agency,355 ANNETTE ST,M6P 1R3,4,(888) 739-4102,Catholic Elementary School,St. Cecilia Catholic School,0,0,0,26,75,101,Y,29NOV24,Y,"{""coordinates"": [[306844.19319113274, 4835649.362877521]], ""type"": ""MultiPoint""}"
532,9330,Garderie Mon Petit Jardin,Non Profit Agency,500 SANDHURST CIR,M1S 3Y7,23,(416) 397-6982,Catholic Elementary (French),Ecole St. Jean De Lalande,6,10,16,26,45,103,Y,29NOV24,Y,"{""coordinates"": [[323781.6265832278, 4851669.916161009]], ""type"": ""MultiPoint""}"
533,9373,Head Start Montessori,Commercial Agency,2235 SHEPPARD AVE E,M2J 5B5,17,(416) 756-7300,Place of Worship,Garden Church,10,30,24,0,0,64,N,29NOV24,N,"{""coordinates"": [[318658.7322102611, 4848098.389899048]], ""type"": ""MultiPoint""}"
534,9433,Yorktown Montessori School,Commercial Agency,349 KENNETH AVE,M2N 4V9,18,(416) 226-6932,Place of Worship,Willowdale United Church,0,0,32,0,0,32,N,29NOV24,Y,"{""coordinates"": [[312059.2737239784, 4848429.25721905]], ""type"": ""MultiPoint""}"
535,9444,Lullaboo Nursery And Childcare Center - Bedford Campus,Commercial Agency,11 BEDFORD PARK AVE,M5M 1H8,8,(416) 544-1039,Place of Worship,North Toronto Early Years Learning Centre,10,26,24,0,0,60,N,29NOV24,Y,"{""coordinates"": [[312573.4440602705, 4843021.117235148]], ""type"": ""MultiPoint""}"
536,9456,Wilmington Best Schoolage Satellite Centre,Non Profit Agency,285 WILMINGTON AVE,M3H 5K8,6,(416) 633-2665,Public Elementary School,Charles H. Best East Public School,0,0,0,0,30,30,Y,29NOV24,Y,"{""coordinates"": [[308130.9747578186, 4847498.295616691]], ""type"": ""MultiPoint""}"
537,9462,St. Vincent Sunshine,Non Profit Agency,116 FERMANAGH AVE,M6R 1M2,4,(416) 532-0428,Catholic Elementary School,St. Vincent De Paul,0,0,0,20,30,50,N,29NOV24,N,"{""coordinates"": [[309001.17284154694, 4834099.854319991]], ""type"": ""MultiPoint""}"
538,9465,Mackie Sunshine Childcare Inc. - St. Denis Sunshine,Non Profit Agency,67 BALSAM AVE,M4E 3B8,19,(416) 434-9146,Catholic Elementary School,St. Denis Catholic School (Jr),0,0,0,0,30,30,N,29NOV24,N,"{""coordinates"": [[321741.5505757597, 4837026.271828444]], ""type"": ""MultiPoint""}"
539,9467,The Village Shul And Learning Centre Of Toronto,Non Profit Agency,1072 EGLINTON AVE W,M6C 2E2,8,(416) 785-1107,Place of Worship,The Village Shul,0,30,40,0,0,70,N,29NOV24,Y,"{""coordinates"": [[310326.72056716966, 4840005.360673955]], ""type"": ""MultiPoint""}"
540,9470,Norseman Jr Ymca,Non Profit Agency,80 LOTHIAN AVE,M8Z 4K5,3,(416) 917-8900,Community/Rec Centre - City,Fairfield Senior Centre,0,0,16,0,0,16,Y,29NOV24,Y,"{""coordinates"": [[303242.151010015, 4833303.304532959]], ""type"": ""MultiPoint""}"
541,9471,Norseman School Age Program (Ymca),Non Profit Agency,105 NORSEMAN ST,M8Z 2R1,3,(416) 917-8900,Public Elementary School,Norseman Public School,0,0,0,78,120,198,Y,29NOV24,Y,"{""coordinates"": [[303482.63093799935, 4832706.370453209]], ""type"": ""MultiPoint""}"
542,9536,Pineway Child Care Learning Center,Non Profit Agency,110 PINEWAY BLVD,M2H 1A8,17,(416) 225-7156,Public Elementary School,Pineway Public School,0,15,48,26,30,119,Y,29NOV24,Y,"{""coordinates"": [[314898.23515089013, 4850723.873442602]], ""type"": ""MultiPoint""}"
543,9540,Bruce Woodgreen Early Learning Centre,Non Profit Agency,51 LARCHMOUNT AVE,M4M 2Y6,14,(416) 645-6000x1158,Public Elementary School,Bruce Public School,0,15,24,52,60,151,Y,29NOV24,Y,"{""coordinates"": [[318242.2661361653, 4835689.348337603]], ""type"": ""MultiPoint""}"
544,9573,Teddy Bear Educare Advance,Commercial Agency,86 ADVANCE RD,M8Z 2T7,3,(416) 236-3308,Commercial Building,Single Unit,0,15,48,0,0,63,N,29NOV24,Y,"{""coordinates"": [[302913.7313118847, 4832819.16370203]], ""type"": ""MultiPoint""}"
545,9595,City Kids Early Learning & Child Care Centre,Public (City Operated) Agency,34 BATHURST ST,M5V 3W3,10,(416) 392-0932,Purpose Built,,10,20,32,0,0,62,Y,29NOV24,Y,"{""coordinates"": [[312708.633938932, 4833481.873567143]], ""type"": ""MultiPoint""}"
546,9607,Children's Magic Moments Child Care And Nursery School,Commercial Agency,98 BRAEMAR AVE,M5P 2L4,12,(416) 488-0114,Purpose Built,,10,15,24,0,0,49,N,29NOV24,Y,"{""coordinates"": [[312104.38654027926, 4840337.758158004]], ""type"": ""MultiPoint""}"
547,9608,Sunnyside Day Care - Roncesvalles,Commercial Agency,10 HIGH PARK BLVD,M6R 1M4,4,(416) 538-9654,House,,10,45,32,0,0,87,N,29NOV24,Y,"{""coordinates"": [[308795.7988986145, 4834049.651061968]], ""type"": ""MultiPoint""}"
548,9633,Treasured Moments - Bloor,Commercial Agency,3107 BLOOR ST W,M8X 1E2,3,(416) 234-0303,Commercial Building,,10,20,48,0,0,78,N,29NOV24,Y,"{""coordinates"": [[303507.9727194368, 4834015.734340943]], ""type"": ""MultiPoint""}"
549,9658,Network Child Care Services - Wade Avenue Centre,Non Profit Agency,544 LANSDOWNE AVE,M6H 3Y5,9,(416) 530-0722x4052,High Rise Apartment,Tamil Co-Operative Homes Inc.,0,15,24,0,0,39,Y,29NOV24,Y,"{""coordinates"": [[309364.8458682893, 4835493.780993235]], ""type"": ""MultiPoint""}"
550,9679,Mackie Sunshine Child Care Inc.St. Joseph's Sunshine,Non Profit Agency,176 LESLIE ST,M4M 3C7,14,(416) 469-2866,Catholic Elementary School,St. Joseph's Catholic School,0,0,0,0,15,15,N,29NOV24,N,"{""coordinates"": [[318357.7775331752, 4836219.755186362]], ""type"": ""MultiPoint""}"
551,9707,Growing Tykes Learning Centre (Dundas Street West),Non Profit Agency,5150 DUNDAS ST W,M9A 1C3,3,(416) 207-9259,Purpose Built,,20,35,64,0,0,119,Y,29NOV24,Y,"{""coordinates"": [[302059.3351767455, 4833741.448346905]], ""type"": ""MultiPoint""}"
552,9741,University Of Toronto Early Learning Centre - Glen Morris,Non Profit Agency,7 GLEN MORRIS ST,M5S 1H9,11,(416) 978-6725,Purpose Built,,10,30,56,0,0,96,Y,29NOV24,Y,"{""coordinates"": [[312775.31671894784, 4836004.277070996]], ""type"": ""MultiPoint""}"
553,9742,University Of Toronto Early Learning Centre - O.I.S.E.,Non Profit Agency,252 BLOOR ST W,M5S 1V6,11,(416) 978-6725,Community College/University,Ontario Institute For Studies In Education (Oise),0,10,16,0,0,26,Y,29NOV24,Y,"{""coordinates"": [[312971.68315812305, 4836502.930401219]], ""type"": ""MultiPoint""}"
554,9764,Childspace Day Care Corporation # 3 (49 Felstead Avenue),Non Profit Agency,49 FELSTEAD AVE,M4J 1G3,14,(416) 469-9766,Catholic High School,St. Patrick Catholic High School,10,20,32,0,0,62,Y,29NOV24,Y,"{""coordinates"": [[318696.9188011209, 4837610.721764245]], ""type"": ""MultiPoint""}"
555,9768,University Of Toronto Childcare On Charles,Non Profit Agency,35 CHARLES ST W,M4Y 1R6,13,(416) 415-2604,High Rise Apartment,Tower Co-Op,10,15,40,0,0,65,Y,29NOV24,Y,"{""coordinates"": [[313872.48290012, 4836476.793994988]], ""type"": ""MultiPoint""}"
556,9780,Boulton Avenue Child Care Centre,Non Profit Agency,131 BROADVIEW AVE,M4M 2E9,14,(416) 463-7625,Other,Royal Canadian Curling Club,10,15,47,0,0,72,Y,29NOV24,Y,"{""coordinates"": [[316904.5248477788, 4835554.1639409335]], ""type"": ""MultiPoint""}"
557,9800,Central Montessori Schools - York Mills Campus,Commercial Agency,18 COLDWATER RD,M3B 1Y7,16,(416) 510-1200,Private Elementary School,Central Montessori Private School,20,71,144,0,0,235,N,29NOV24,Y,"{""coordinates"": [[316197.9087493696, 4846217.624248658]], ""type"": ""MultiPoint""}"
558,9815,Kids & Company - Bloor Street Site,Commercial Agency,160 BLOOR ST E,M4W 1B9,11,(416) 924-5437,Office Building,Unilever Office Building,20,25,32,0,0,77,N,29NOV24,Y,"{""coordinates"": [[314231.1168876883, 4836859.67918741]], ""type"": ""MultiPoint""}"
559,9847,Kids & Company - Front Street Site,Commercial Agency,320 FRONT ST W,M5V 3B6,10,(416) 345-1543,Other,,9,19,24,10,0,62,N,29NOV24,Y,"{""coordinates"": [[313592.396476775, 4833788.500895885]], ""type"": ""MultiPoint""}"
560,9916,Broad View French Montessori School,Commercial Agency,903 PAPE AVE,M4K 3V1,14,(416) 467-1618,Commercial Building,,0,14,19,0,0,33,N,29NOV24,Y,"{""coordinates"": [[317153.48770026956, 4838327.568249483]], ""type"": ""MultiPoint""}"
561,9928,Don Mills Children's Centre,Commercial Agency,33 KERN RD,M3B 1S9,16,(416) 386-9744,Other,,6,10,16,0,0,32,Y,29NOV24,Y,"{""coordinates"": [[316853.8497973956, 4845445.924461577]], ""type"": ""MultiPoint""}"
562,9939,Woodgreen Community Services (The)(Debbie Yeung Child Care Centre),Non Profit Agency,249 COSBURN AVE,M4J 2M2,14,(416) 645-6000x1158,Purpose Built,Woodgreen Community Services-Homeward Bound,10,25,24,0,0,59,Y,29NOV24,Y,"{""coordinates"": [[317530.80612016714, 4838967.515081636]], ""type"": ""MultiPoint""}"
563,9965,Martin Luther Child Care - Lakeshore,Non Profit Agency,2379 LAKE SHORE BLVD W,M8V 1B7,3,(416) 259-2861,Church,,0,0,16,0,30,46,Y,29NOV24,Y,"{""coordinates"": [[305768.6444685292, 4830599.476779504]], ""type"": ""MultiPoint""}"
564,9989,Prodigy Learning Centre,Commercial Agency,1545 JANE ST,M9N 2R3,5,(416) 241-1902,High Rise Apartment,,0,10,24,0,0,34,Y,29NOV24,Y,"{""coordinates"": [[304643.55585446587, 4839841.377726464]], ""type"": ""MultiPoint""}"
565,9995,Abacus Montessori Learning Centre,Commercial Agency,2723 ST CLAIR AVE E,M4B 1M8,19,(416) 285-0110,Other,Beck Taxi Building,0,13,24,0,0,37,N,29NOV24,Y,"{""coordinates"": [[320106.36776192876, 4840661.135762707]], ""type"": ""MultiPoint""}"
566,10017,Midland Child Care Centre,Non Profit Agency,4220 MIDLAND AVE,M1V 4S7,22,(416) 291-4886,Other,,0,15,48,0,0,63,Y,29NOV24,Y,"{""coordinates"": [[321112.2503447434, 4853908.642219769]], ""type"": ""MultiPoint""}"
